polarity,tweet
4,@lyndons If it has good food and view... maybe DM me the place   I am always looking for great places to eat at (service always changes)
0,I just wanna go home!!!!! 
4,tomorrow is the last day of school.  yaya! i have an exam and then i can go home. it's art...it won't b too hard. i live to draw! 
0,"@MGiraudOfficial I don't think there's any question with this one, Part Time Lover! Wish i could see you perfrom it, I'm too far away! "
4,Class 10th CBSE - Delhi results today 
4,@miguel_n just saw that making tshirts is part of your profile sa yummy. nice. 
0,this episode of criminal minds is so sad 
0, I'm still tired. I think Il make some coffee. Hopefully it keeps me up. z.z
4,Time for bed - sleep - rest - slumber - insert word for extended nap time 
0,Just burned the base of my steamer so badly I think I may have to throw it away....the house stinks!! 
0,Need to get well really soon!! I wanna go to Bdg next weekend with a totally healthy condition.. 
0,you wanna know what stinks more than anything?? waking up thinking its friday and then realizing it's not.  
4,*laughing uncontrollably* You all rock! Thanks for all the tweets!  *sings in a shrill voice* It's my party and I'll cry if I want to!*
4,Anyone tip for a good episode? I know thre are some friends watchers between you 
4,@suttygal didn't get a chance to say Happy Birthday. Hope it was a happy one  
0,Wtf it was really hot earlier and now it's cold. 
0,"@annynogueira oh gosh, i'm so lazy! i dunno if i can study tdy "
4,I just saw 'drag me to hell'. wow! great movie. 
0,@Ninadutchess jealous 
4,Does it make me a giant 12 year old to be excited about the new Jonas Brothers cd out today? 
4,Freebie: Firehouse Subs is giving you a free sub on your birthday! http://short.to/1cp2 Follow me for your Twitter freebies! 
4, @3sixty5days makes me smile.
4,"@Traceyspacey lol... I am good  trying to finish work stuff off before holiday.. may be here late tonight, yuk. How are you? "
0,@Djrelyt i lover that show. don't really get to watch it though 
0,"a friend says i've been kinda mean lately, but i'm totally not meaning to be. another friend says i should &quot;embrace it.&quot; um no! "
4,@jc1000000 the perfect weekend 
0,"VVIP is a membership for special treatment, you don't have to queue, etc. But if there are so many VVIP members, you'll queue!! "
0,Happy Fathers Day! Especially to the dads that have to work today. Like my daddy. 
4,@OneGear1972 re: barefeet  i dont know but for some reason i couldnt stop watching..!? thats 2:43 of my life I wont get back!? darn you!! 
4,"@greystonebar I love me some blues &amp; jazz, but funk is definitely up there too. Fun music!  Rock always gets people in the mood too."
4,@VGodzillaJay we just turned on sisterhood 2 
4,getting inspired for her new cake decorating project  ahh..I wanna own my OWN bakery!!
0,Ahh yeah. Back at the gym. I think I can smell the Patron seeping out my skin.  
0,"@Dannymcfly Are you real, Jones? Pinch me, I must be dreaming "
0,Annoyed that I cannot do some XBL Gold stuff even though I imput a code from Amazon and got the email from Microsoft. 
0,wednesday follows @hg47 @pixelsrzen @TashiXX @Sheckley @ZuckerBaby (for vegany goodness) @RobertThurman (not really He's not on twitter  )
0,"wish i was going to blue syndrome, fox avenue and i fight crime in dorans tonight. fuckkk you over 18's gigs. "
0,*sigh* who am I kidding? 
0,@brutallegend How about you give us back Dio instead? 
0,needs a holiday 
0,@RoseHale13 I know I look Horrible  Rose don't worry the rest of the family will be home soon.... I hope its sooner then we exspect!
4,Gonna eat some yummy breakfast!  BRB!
4,officially going to london in october!! SOO excited 
0,really has had a shiity week! n just when I thought it couldnt get any worse..I'm told of a death in the family! 
0,@Jason_Manford she'll never actually go though 
0,@EPMorgan it means a lot! *sniff* got to go to a tutorial and to town to get queue jumps for tonight before i get rid of it though. 
0,@ShaolinTiger i cant take beans 
4,I found this new pack of cigarettes! They're cheap! Yay! 
0,I got flu... Again... 
0,@flo_44 Yeah he is on cloud nine.  I probably won't get to ride in the near future 
4,@foxy151518 I take it your chief doesn't follow your tweets?? 
4,im sooo excitedddd @bff_jill's ID cameeee now we can go clubbin  and do tons of fun things that requires ID bahahaha
0,@ELLEohhELLExxx why can't you go see nicky in dc? 
4,@psibreaker i believe this to be a good thing 
0,Greaat. &quot;gonna be simmering today&quot; just what i wanted! 
0,@JonathanRKnight I will give you a fool massage and you will not need the pain relief...Or you can have Jordan do it.     Jordan...JORDAN.
4,@axiomista I think that means you need to come visit again.  We have sun in large abundance 
4,@FUCKCITY we all do  good luck getting tatooed next week
0,Stuck at home until the Marathon is over.  
0,hey !!!! had to stay home have to study for finals 
4,"@MarinaSg HAHAHAHAHA AW. You're so cutie, Mar! "
4,"I'm prayed up, read my Bible and ready to take on the day.  Got some graphics to do this morning, vocal edits then I can enjoy my day "
4,@flowmag hey flowmag!! Just wanted to day hey! 
0,79 degrees at 12:45 am. 
4,"New Betting Opportunity. Got a hospital appointment tomorrow. What will I come away with? MRSA, Swine Flu, or something else? "
0,"hmmm... Twitter banned from China, so sad  but here we r tweetin, a loophole, try via streamy.com"
0,@CaityPineapple yeah but I dn't want him 2 leave! 
0,@TheLeviNation Aww that really IS Pattz song huh? 
0,"Another day of housework  I defrosted the freezer yesterday - that's how I roll, pussies!"
4,Watch 15 seconds of my wack-ass motion graphics Ninja Dub on Vimeo! http://vimeo.com/4936316  
4,@mohamadrusydi thanks beb 
0,STILL wish that i had a sub from never on sunday though. sigh... 
4,@Pierre_Em thanks for that - design was all me!   Will add the contact (oops!)
4,@BBC_Fangirl Our exam was on tv dramas and we had to write about how doctor who represents gender. 
0, my lip is bleeding
4,@theothermousie coffee has arrived so good mood here 
4,"@JonathanRKnight ok he was trying to do a flip, but got stuck. Another 1 of my guys.  http://bit.ly/14Js91"
0,EKKK! MY KARMA WENT WAYYYYY DOWN!!! SORRY PLURK  http://plurk.com/p/11vnpg
0,Yea so I'm laying in bed and I hear rustling I look up and a roach is right above me I get up and of follows me I wanna be home in my bed 
4,"@JessicaKSzohr It's not he who needs to check up what's happening, it's us who want to see what he's doing  Twitter is great PR!"
0,"@ashleytisdale hope you like pasta and pizza, girl ;) i'm so sad, i can't come tomorrow, but i wanna meet you  love you &lt;3"
4,Love sleeping in Sundays. Woke up near 10am and have spent the last hour+ drinking coffee and reading news.  Perfectly lazy.
4,@tommcfly yeyy hello tom!!!!!!! Argentina LOVEEEEES you  you gonna be very surprise with the fans down here ;)
0,Vacation is over    back to work 1230-9. Uggggggggh
0,Y is there nothing sweet to eat @ mi casa?  we shoulda bought that red velvet!!! Ugh
4,@divascancook that is a sign you should bake an appie pie instead 
0,I remember my friend driving like 5mph in a 35mph zone to drop me off because the end was so near 
4,@salandpepper Off the train now and walking in the surprise sunshine 
0,@breezyballababe oh awwwww dats how ima feel in 2 weeks.  i wish i wuz graduating wit u guys.
0,is really wishing you would just let me go and let me fight this on my own...i'm tired of feeling like shit because of you!!! 
4,http://twitpic.com/66416 - Aww thank you 
0,"had a lovely day yesterday, but has a loose fillinf today "
4,@kirstieh Like the new pic 
0,"@Kamcakes: I KNOW I KNOW I am the one who needs it, anyway. It's not that I don't want to learn Arabic or Mandarin. I just prefer French "
4,is tired after a long beach day after a great night a Fundação Serralves and just before Porto have won the Portuguese Futball Cup  j
0,3 day weekend over. Walking to work. Tired. 
0,"@KenLeopard My work pc doesn't have sound.  Sorry, just feeling really mis at the moment."
4,"Just got home, NIIIGHT  birthdaay sexxxx"
4,@ShabazzMgmtGrp don't forget the &quot;space&quot; before the @(name) or they won't see it 
0,@choley @jeffparsons ping.fm was acting up last night too 
0,@alyankovic Is there a lower quality version of that video? HD skips BADLY on my netbook 
0,Chilling with my cat. I miss my girl  and get come to sonic my aunt is rasing money for breast cancer text for details.!
0,back to the rainy weather. 
4,if you have Frances the Mute by The Mars Volta feel free to send it over. 
0,"It seems to be impossible to sync tweets to a Facebook page. Having Twitter set a user's status, yes, but a page: no. "
0,@BlackSymbiote I know!!! Damn  My phone needs to be plugged in to work now tho. So I need to change NOW. I feel like all plans went up tho
0,@TaeLuvsMusik You don't talk to me anymore Bro..what is THAT about?  all I have now is you and Jayson
0,Back at work again  Only two weeks til the next batch of undergrads :p
4,"@monicatailor this may be a bit late, but good luck 4 2day - sure u'll be fab "
0,@CoryTee 
0,What's wrong 
0,@stecherno fuck you 
4,@rawriitserinnx i know who that's forrrrrrr hahahahahaha 
0,Getting my ass handed to me at the poker table tonight... Jebus. 
0,can't get that song &quot;california&quot; by tupac outta my head. luv the guy. hate the ppl that killed him. 
4,"@ehljay Check my Facebook profile pic out, babyyy "
0,"back, now its study timee "
0,@chaletlaforet shit that is awful... could not believe it at first... so sad  
4,At chillis with baby 
4,I went to Moscow 
4,Chillin like a polar bear in the artic 
4,"@Natasja_Cupcake But we needed 2 check something at home first, so we didn't buy it straight away. Now he has something 2 look forward 2 "
4,Ugly time Today...so nice time to play and stay at home 
0,@italylogue Ouch!  I don't really know why some post offices just close so early... They should all stay opened until 7PM
0,@timmoon_cs boo - that sucks   You ok?
0,can hear Ross playing Resi 5 which makes me sad cos im revising 
4,@catvincent I imagine your a good man to share a pint and a drunken rampage with 
4,"@delaneyg84 True! He's worth waiting in line for, I like his voice "
0,"@facit no i dont have prescription meds.  i usually pop in panadol tablets, but nothing beats sleep in a cool, dark room + an ice pack."
0,@feylya That makes me a Sad Panda. 
4,"mrs @seani has the TV on  &lt;just&gt; loud enough to prevent concentration, probably time to call it  a night anyway "
4,@natashayi &lt;333333333333333333         *squeeze*   feel the love!!!! =p
4,@chermiBELLE Hi Khy! Musta? 
4,going hiking! 
4,Awake for an hour so far. Eating. Tired and can barely speak from swollen throat. Humbug! 
4,ice cream 4 hot day.....So cool 
0,"BEAT UP FROM TODAY'S MEETING.    makati then qc, then makati.  :|  but wth, it was all worth it.  "
0,whelk tumefy 
0,Hiccups 
4,@mad4rombks I'm waiting on ride to go fetch kids.  I sense cleaning is self-defeating.
0,R-Patz hit by a STUPID cab  excuse me while i fly 2 NY 2 just make sure he's ok! ILY ROB! xx
0," just weighed self... still 59 kilos!! Damn you body, gain some fat!"
4,going to bed after a great night with some great people  I hope everyone goes to bed thinking the same thing 
4,@MelanieFresh27 Thank you for the #FollowFriday. 
0,@dashhy i knooow :/ i still have like four packets to turn in for her. I'm so screwed... imma call it a day already. 
4,had an AWESOME birthday 
0,@wwritter  I hate when that happens 
4,"@rahnocerous tired. yr 12 is killing me, albeit slowly. 2 days left and im on 2 week break though "
0,@muSicFienDkiCks I missed the awards this year  did I miss anything ?
4,@mileycyrus when are you arriving in london? I cant wait to see you 
0,science exam tomorrow 
4,"Checking my web site out, you should to  http://viktorvanity.weebly.com/"
4,"@gofitcoach No need to be scared, it tastes great. "
4,@kelkev awww thank u so much  fla u liked it!
0,"@themelleh it does? Maybe me too, I wanna see it but it's being MEAN "
0,not up to standards 
4,"@nicklevine Heh, you're better off pestering Andrew "
0,Talk about ups and downs over the last couple of weeks. @Wench42 has to go to the UK because her mum is really unwell 
0,I wish I could afford an xbox 
4,At the park 
4,Biking over to Top Banana in Ballard.  Forgot that we're going to the beach for team building.  MUST BRING FOODZ. 
4,@courtwerth http://twitpic.com/6fzsf - This is so sweet 
0,really dont understand some people ... why do i bother .. infact i dont think i will anymore 
4,hi @joelmanderfield!! hope you're well. i moved to california in mid-february 
0,bLog dOnG' cU+a? ..pLuS cHan&quot; 
4,"@AboveAllFabric  Cool site, there's a link on it for other cities too!  http://bit.ly/LNPCm"
0,I should have went to bed earlier last night.... I'm tired this am 
0,"I want a better, more complete Filipino - English dictionary. "
4,Looking forward to Ben's first soccer game tomorrow 
0,@windmarble What?????? 
0,"Man, I drank some iced coffee from McD's a couple hours ago, I'm wired and can't go to sleep "
0,I have a bad case of the FRIDAYs...can't focus on anything laying on my desk right now 
4,"Busto in 14th place, had 60k on 3-6k and went all in w K7s and got called by AK, no luck for me but 37.000 kronor richer "
0,Not sure I can last much longer working until 1.45am then getting up at 6.30am to get the kids ready. Way too tired to concentrate. 
4,@smball804 Sometimes hon we all need a little push to shake a leg in the morning. I know I do.  Today is definitely a busy day. You love?
4,Thanks for the review! Glad you liked the naughty threesome!  http://bit.ly/bpwXy @SuperWendy
4,@jenciTN Why hello my dear! Are you melting things up as usual? 
4,"Last week i've got hectic moment n now have lil bit relax time,yeah "
4,"@stephenrueda Well now you'll learn. Isn't that nice?  Anyway, didn't you get to choose what you like to take for pe?"
0,up early for the mall.. stupd rain 
0,starting work 
0,"@Gianavel I don't know what is and isn't true, and that's the worst part right now.How do we share when we don't know? "
0,hopes it rains tomorrow! My flower's need it badly 
4,thinks its hilarious she has MatticusCSC addicted to Twitter 
0,Don't Forget - Demi Lovato.. that song is kinda sad to listen to. 
4,@taylorswift13 johnny and June -heidi newfield  how was the crowd tonight? N do u like this song?
0,i want a volcano taco soooo bad right now 
4,@KIMMAAY lol  have fun at school tomorrow *giggles*
4,"@KevinSpacey No impressions of the Swedish chef from &quot;The Muppets&quot;, now. Tho BORK BORK BORK is fun to say "
4,@amandastewart totally get that...the networking event tonight should be cool...but if not that...come sing with us... 
0,Tired and its only 9:00...have to make until 6:00 
0,@WoWnerd meh. Didn't get lucky &amp; resorted to craigslist. Damn scampers are everywhere &amp; making big money 
4,"Test#2, please ignore, too.   - http://mobypicture.com/?3t76op"
0,really wants to put that wembley video or atleast some of the pics on fb but can't 
4,"@DivadNhoj1981  My family isn't too hard on me,  I might be turning one of them around.  "
0,@DebbrArchie Because I haven't seen the dentist in idk how many years. I want my teeth checked. 
0,"Last of only two nights off this week, kinda sucks, but it's the price you pay for vacation.    Off again Starting Thursday night."
4,Having lunch at bobs with the girls! 
0,@xxiolla1 I see no picture!  
4,"@lauralessa wow really cool, Happy birthday Laurinha "
0,Have I really lost control? 
0,@JUNJiHEE  maybe lack of sleep?
0,@sdryden how did you fit all that into one tweet? i ran out of characters 
4,ahh snap... i don't remember what i was gonna type.  i think like this new girl... a lot.... a lot 'a lot'  
4,"@leapingbeauty I believe so!! He used to be in Vegas, that's so crazy! "
4,@Idoby2 Awww... thanks for that sweet reminder 
0,busy busy day ah!! enjoy life avoid stress be on time .... i have to learn the hard way 
4,@DanyalSibel I knew it  you're name is turkish and i was suprised to find someone whos from Turkey too 
0,Feeling rather rubbish this morn and already want the day to be over 
0,"@invisagal what's wrong, muffin? "
4,@viccctorria @kapeeper can't wait to see you tonight!!! 
0,@cait hey wow! You are! And just in time for my temperary exit. My ipod of 4 or so years took a terminal turn yesterday  #DeathInTheFamily
0,@coldvic me2 
4,@sy1988 here's a handsome guy 
4,"Going to bed, busy day tomorrow...Happy Mother's Day Madre! Te Amo! "
4,@Davos_the_greek lol it is 1am here 
4,@angaco he's alright 
4,"Preparing for spring term examinations, hoping that my students can do pretty well  please visit my blog http://sinonor0809.blogspot.com"
0,I just found out what Crunkcore is thanks to @jeff_finley and I'm so sad 
0,I never twitter anymore 
0,gearing up for a long day of work... 
4,follow : twitter.com/real_celebs  if ur real then u shud have problem following tthat and following those instructions 
4,And now I can't wait to go home to start reading the book I borrowed from @leonniefm 
0,@sign4baby we have a suv and small hybrid- I love them both but hate filling up the suv  hybrid too small for business though
4,Praise God! Alexandria got saved tonight!!! - Becca Woodson 
4,Happy Polish Independence Day 
0,@blackarazzi  yeah I feel Like a neglected ugly baby lol
4,"@sarah_connors it just gives us more to hate, that's all. makin' it easy for us Bruins fans "
0,@falloutkid07 Was it any good?  DH wants to see it but the reviews were bad.  
0,@Rachelle_Lefevr ughhh that sucks! 
0,good morning  off to the doctors to get my jaw adjusted.... 
4,@rkmar00n The upgrade works okay. 
0,@xbrookecorex if you can make it through the day. every time i try that i end up crashiing by 3pm 
4,is going to start and 8 episode marathon of BONES 4th season now! God help me 
0,My 6000th tweet was an @ reply. Boo. Now i can't celebrate. 
0,back to homework 
4,@jakeup That's what! ;) My dumb moment. 
0,wishes the weather would make it's mind up.! Sick of the rain 
4,"Incredible #Jazz at the Caledonia last night, Marley Chingus' Birthday Jazz Pile-on!  Off to watch match in O'Neills now if there's room!"
0,Why oh why did I agree to work on a beautiful Sunday??  
0,@LMRB Hahaha that is such a weird question. I just LOL'ed. I dont know where my face is but I miss it  I feel naked on Twitter without it
4,"And yeah, that video would make more sense if you could actually hear the piano. "
4,going to bed. good nite 
0,i wish i could turn back time! 
4,GoodMorning! im going to shower 
4,@chewyniblets congrats!! it's play time! 
4,"@visualrinse congrats! Glad you're getting into it some. Send me some of your feedback, it'd be nice to have your perspective for my book "
4,@jenn_leigh I think there would be a whole group of us who were delirious the entire time ... would be awesome. 
0,Damn AT &amp; T and their data network problems -  Cant log with my Blackberry 
4,is soooooooooooo happy atm  can't wipe that smile off my face even if you tried 
0,@andywhittle Hello my dear! I am ill so I am at home and try not to get depressed  Thanks for asking!
0,@lilyroseallen not fair lol i wanna go abroad this year 
0,"@oxymoronassoc I was asleep, B-roc. "
4,@swear_bot My mouth is fuckin filthy. must be the bloody English in me. 
4,Innovators @putterill @calumbrannan @dsbilling @SerendipityJane  - they've actually done a video call ona  3G phone.. I bow at your feet 
0,I think i should stop liking you give them a chanceee 
4,Im in love with Cody Cyrus!!! 
4,i ? TWiTTER!! H0PE EVERY0NE'S HAViNG A GREAT WEEKEND! 
0,@miss_sarah_dee Aww for the sunburn  you'd rather have the sun though right? Although a cool day is much nicer 
0,Dita was the best!!! And our pants were really disgusting!!!  #eurovision
0,Just found my &quot;aswsutc vp&quot; name tag  *tear good times good times
0,I can't go downstairs without crying. 
0,My tummy not happy 
0,Can't even slope off to make a coffee cos I'm waiting for the court to ring me back 
4,@RihannaOfficial Rihanna I can't wait to hear your new music. I know the songs will be awesome  xoxo
0,NOOOOOOOOOO! they took my spotify away. i. love. it. so. much 
0,trying to do my art essay. i hate art. 
0,Shit overslept a little. Won't be late but no time for my morning routine. 
0,Checked 2 futureshops and no dead space 
4,@ScottFOD Really? Pop music is different I guess. I keep thinking of bands like DMB etc. that do everything together 
4,Let me google that for you http://lmgtfy.com/ 
4,@regularguy Hardy har har! 
4,"@MrClickClick - I meannnn if that's what we like to call it, teehee  I'll bring you some Tylenol tho if you bring me some soup."
4,@valleymon HELLO friend!! Welcome to Twitter!! 
4,http://twitpic.com/6652c - my morning started off reeeeallly well 
0,My washer leaks 
0,i hate css 
0,NVM!  ... He is making me get off again. Ah.
0,ugh my throat hurts..  
0,Ohh look its anoter rainy day... 
4,Here's to a fun weekend 
4,"Then again, I did hear it on a ...radio. "
4,"listening to scary kids scaring kids  thannks emily, you ggot me hooked"
4,My art short film with D.Schreurs� soundtrack premi�res at Laemmle Theatres in Sunset Blvd next July 30th (LA IIVAF Festival). 
4,Beautifull day! Today 3 gigs...Now burnin some music and checking my mail...Sometimes i get funny questions. Don't even know how to react 
4,@willcarling trouble is my wife's family is from SA but they emigrated to Oz! Best and worst etc!! 
0,my ankle hurts suuuper bad.  fuckin pissed that im in a cast for another 6 weeks.  
0,@ClarenceLum What a downer Uncle Clare!  Although that does explain the inability of me and everyone else I know to get a job...
0,At the doctors. For Nadia's whiplash 
4,better if I come back to sleep 
0,"Took Malamutes to the vet, Dakoda has rear leg injury, on meds for a wk. may need x-rays. not hip, or knee, or ACL tear. So what is it? "
4,@KeelyMarshall maybe i'll see you there 
4,"Wow, spring break is just so exciting in Rochester. Someone come take a vacation with me "
4,going to see star trek again tonight 
4,@interactiveAmy congrats!  Have a happy one.  
0,@ohhhbeka PS: Wish I were coming tonight. 
4,"On board plane. Love the USB, Ethernet &amp; power outlets in SIA economy class. Wearing INSEAD Africa tshirt &amp; ppl r speaking French to me! "
4,@cynsaurus …cont) fishing lol and swimming 
4,"going to the beach.  like, into the actual ocean. "
4,At my pa's house! Going to Patronato tomorrow with Gota &amp; her friend; I'm excited! Today was a good day 
0,Watching Eminem perform. I was hoping Dr.Dre would come out but he didn't  That performance would've been sick if he did.
4,@JaNiNi_BaNiNi aww i definitely will give her the message 
4,LETS DRINK TIL WE CAN'T FEEL FEELINGS!   
0,I need a new online name dammit. 
0,"@kimberley_ friday eh? sounds fine to me. need to do something with someone. would be good to see chaise, i miss her "
0,@RabbitHearts I think that I might have been born in the wrong country! We have nothing like that here!  I suddenly don't like Scotland...
0,@cshields yep wonder how long we'll have to wait 
0,@samantharonson dont feel bad  they got nothing better to do!!! u rock!!! have a good day!!!
0,Just got done gettin my nails done french tip 30 dollars but the fill in is 15 dollars an I hav 2 pay 
4,@Hasemin &quot;Haseminist schon gar nicht spät und sooo.  - about 6 hours ago from web &quot;... fsssss ist es schon spääättt  moouuwwwllll..
0,@CheWithBlingOn i suspected as much. lol 
4,Davy throws the funnest grad party 
0,@alexrellosa. Here we go again. ) I miss ya. Iunno why. 
0,My head hurts 
0,"Some creep at In N Out said to me, &quot;it must be against the law to be that beautiful.&quot; "
4,@Nishaxoxo not ryan seacrest's lol I meant rpatz 
4,"get bored with &quot;shaman king&quot;, khanh has got sick for mayny days "
4,I'm learning (Olol Kintaro?)  I only had to look up &quot;your&quot; and &quot;days&quot;. The rest I wrote all by myself.
0,Jay Lenos on last show  we'll watch at 10 pm after last tonight show for  me 
0,intro to visual arts is soul crushing 
0,studying my ass off for N6 exams! siiighh!! 
4,@astradaemon try typing in Millionaire Wanted....I wanna see what happens 
4,@mettechrist its funny because its true 
0,@hairdryer Oh dear and that was really her aswell :S whats all that about like. aww she better get it sorted i like reading her updates 
0,well thats is for me.  leg hurts   night every1
0,Last Tonight Show with Jay Leno Tonight! 
4,@Brandonmarcell ur so sweet lol ur gonna give me a toothe ache lol hope ur paper gets a good grade 
0,wishing i was in palm springs now watching Bidwell rock the stage....damn distance 
0,@JoelMadden don't scare with those pics... i am home alone 
4,@nanashambles am not stopping babe 
0,I saw an Iranian girl die on youtube today and found out her name was NADA.  So sad.  
0,@roxtarrr have to watch it at home - no sound here 
4,"@guyswithiphones no prob, you have a sexy site there "
4,@whatevsslevs: perhaps. i'll think about it 
0,@RobertCastley can't quite see 'em from Barclaycard 
0,good afternoon = ?? speak in cantonese  ng. on. )
0,Argh dramarama essay - still not completed 
4,"@Megzx Samee.  I'm so 3008, you're so 2000 and late. "
0,3 am I can't sleep 
0,@talentdevelop the article won't show up! 
0,"430 am no big deal, who needs sleep anyway? "
0,@mysweetforever HOMAYGAAAAAAD! REALLY?! MAY RAISINS? HAHAHAHA. DAYA! 
4,@dfizzy lend me your car i want to to go on a road trip over 4 continents 
4,@ammaryasir I watched the videos of 92 world cup before sleeping - may be thats the reason 
0,what about the european time?? hate it ... how is it possible ??? did i fall asleep?? 22:28 P.M. ??are u kidding me?? gotta sleep .. 
0,"Not allowed to go to any party today  mummy won't let me due to the stupid exams, arghhh!!!"
0,it's pathetic that Brasil needed a red card AND a penalty from a horny referee to defeat Egypt in last minute... 
4,Jesse Duplantis meeting was GREAT! 
4,has to finish baby boys birthday invitations! 
0,Man I really need to stop losing things that I actually reeeally need... 
0,tomorrow.....back to school.....  UGH...I hate it....
0,has a VERY arduous task to accomplish at work...stuff that should have already been done &amp; as usual it hasn't. Not because of me either. 
4,@Claire_Cordon I know !! Still now the events are slowing down I get a bit of a rest 
4,There was another grassroots gig thing on last night  this time twas The Wombats  hooray. x
0,@shailaja cudnt even share 
0,@ZoeeLove I'm sorry.  except I got so so sunburnt this weekend I need to tan it off like crazy!!
0,I missed my call from my supergirl this morning!!! 
0,missing fino  05.30.08
4,@Tall_Gwailow am sure u know by now Long 
0,Everyone seems to be enjoying lovely sunny weather except me ( and the neighbours)  http://twitpic.com/69cu1
0,@kira5472 I swag when I surf lol ATL huh??? That's wass up....its pouring down here sucks  what do you have going for today???
4,"so drenching me wasn't enough, he had to push me in the pool as well. amazing.  today was fun."
0,in that finals mission! ugh  i WILL finish tonight... maybe.  #jtv http://justin.tv/squeekie
0,UGH! Have to tidy my room!  There's crap everywhere!!! Lol. Let's just shove everything into the wardrobe....
0,has loads of homework 2 do 
4,Yes ! I now know all my lines for the play 
4,@blindcripple Only a pleasure.  Hope you have a great day. 
0,Happy Father's Day to all the dads!  Wish Alex was home today 
4,26 hours until WWDC! (via @ramin987) 
4,oops gotta go home now. see ya soon! 
4,wonders if you find memories come back to you more in certain places? http://tinyurl.com/dmnmlz  http://plurk.com/p/rdtoh
0,My banty chick Serena died overnight 
0,im up waaaaay to Early 
0,@courtside I can't find that specific one.  There's some other cute ones though. I'll grab a few &amp; DM you links.
0,@webdesigner2 No. Because he'd be dead by now. Sad but true. 
4,gonna  disappear  from the face of the internet for awhile. finals and presentations up to my neck. till next time!! 
0,wonders wat happened to my other accounts.. ndi na aq nkakapag-open eh..  http://plurk.com/p/yruc4
4,"@Pandabeara well, it simulates the murder of a gummy bear I guys, normally gummy bears dont scream "
4,@glorbis thanks darlin! ill check it out 
4,Getting amazing view of the beautiful skyline from my window... I have never seen soooo.. Many stars in my entire life! 
4,@eirashinoda @superaf ehh.. i need to return u girls ur bks..  let's exchange for some other bks?
0,@thebanoosh that's why I wanted to join. 
0,"@Zarabadoo Yes, but I'll be at WWDC and flying back on Saturday, instead.  Check with @z3rr0 who is hopefully still doing it."
0,"Why, Why god why? "
4,He's a cutie  @boozhetto
0,"Sunday, noo waay! I hate it! "
4,@photojunkie TAG you're it  I had a great idea today. Planning a CrossCanadaCubeCaravanCalendar!! with the cubies in their cities!
4,@ThePaulaCreamer So... how was the chocolate milk? 
4,just started twitter!   i need some friends!
4,Why do i love being nude! Art. At least ivy digs me nude  ok goodnight for good i promise!
0,"&quot;Susan Boyle&quot; fans, now you understand how &quot;Adam Lambert&quot; fans feel.  "
4,@UMPrez Sounds like fun! Enjoy your trip. 
4,@m_callahan http://twitpic.com/6slub - congratulations! You're all so beautiful 
0,In the days of being home I somehow lost my card again!! 
4,@fronztheman2009 let's get some ice cream! 
4,@WANICULLEN Thanks Wani 
4,http://twitpic.com/4gw8e - @minauderie It's true! You are! 
4,"@BrisaIssa sometimes other blogs are good for inspiration. I'm gonna post about Britney soon again, too. Made me laugh a lot "
0,I need a hug. 
4,"is @Recoleta Village eating before watching Up  ... stil fighting the flu, just with a different strategy"
0,I'm feeling rundown.  It's only Tuesday 
0,I NEED to stop thinking 
4,@iheartscuttle your birthdasy in 20 dyas!!! im buying you a present and gving you it at wembely 
4,we'll never know greater Love 
0,Work is lame got my computer back but still no internet.  Come on ppls work with me here. 
0,"@lishesque Ya it was really good! I haven't had HJ for ages! Prob can't do lunch tmr, in meetings literally all day! "
0,plans changed  im stuck in LA bcuz of the stupid plane! *sob*
4,@jryan9307 I'm faster then you. 
0,is off to college 
0,@sasultana it would prolly be some straight to DVD shit. 
4,"Email box tamed down (a bit anyway), had a yummy PB&amp;J with cold milk and a got a note written to a really good friend.  Time for bed. "
4,Weeds season 5 on June 8th! 
4,"aww DH's crossed 100 K   he's nearing 100K,200 (: and oh yes, http://twitpic.com/5atcr beautiful!!"
4,Done dealing with my picture. lol. 
0,"ZOMG, so tony romas isnt that bad, but i got a major headache because of forsing my eyes to look... bllehh gotta work with my glasses "
4,@McGradyTracy how's the rehab doing?can't wait to see you play again 
4,Cleveland will trash the magic...lol 
0,"@SeanPincombe alas, sleep has now won for me too "
0,"daggone it, i missed the surprise birthday party for Fritz Smith, founder of Zero Balancing, at Tai Sophia! "
4,"I have felt sick and tired from yesterday. -ㅅ-;; As a FRESH RECRUIT, it's improper. Cheer up babygirl Dahyeong "
0,Omg. I want to cry.  The Cat Has Bloody Fleas. x
4,Boarding the plane - headin 2 Barbados 
4,Good Morning Twits  Mommy Laurie @boomkack is leaving us this morning  gonna miss her but holdin it down while she's gone :-D
4,And i can just hurl objects at YOU. YAY! 
4,@varunkishore Political activism!! good one dude....way to go 
4,@Descry And please back it up convincingly so they actually freak the hell out. 
4,so tired waking up at 610 D: mathh finallL  then win! then home&lt;3
4,@fleurdelis101 missed your @ reply; somebody convinced me to start using Last.FM again; check over there to see what I'm listening to 
0,I've got such a bad headache 
0,@natalietegg one week ago seems so far away  baysidebaysidebaysidebayside! Hope you're tip top matey.
0,@miketooheyOOOO well i guess since it's over now i can tell you. i was driving to oklahoma to surprise you boys.&amp; bringing cookie cake 
4,@FaeryQueen07 I am making breakfast for my girls and i will begin to work in like 1 minute no time for batcave for me hopefully tonight 
4,@a_simple_girl lol OMG you kill me girl 
